MLS,sold_price,zipcode,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21209379,650000.0,85750,0.95,6363.0,1992,4,4.0,3778.0,3.0,"Dishwasher, Garbage Disposal, Oven",2,Natural Stone,40
21215567,625000.0,85755,0.69,5857.68,2001,3,4.0,3334.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete",41
21223844,599000.0,85718,0.0,6096.0,2004,4,3.0,3002.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile, Wood",63
21220278,640000.0,85718,0.42,6427.0,2002,5,4.0,3564.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",63
21206234,625000.0,85730,9.81,6252.66,2001,5,3.0,4130.0,3.0,"Dishwasher, Garbage Disposal",2,"Carpet, Ceramic Tile, Wood",40
21304402,615000.0,85755,0.84,5397.28,2002,4,3.0,3338.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Ceramic Tile, Natural Stone",13
21304650,620000.0,85750,0.74,3478.75,1980,4,3.0,3109.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Mexican Tile, Natural Stone, Other",18
21307662,600000.0,85742,1.13,4720.0,2005,4,4.0,3476.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",53
21316815,610000.0,85742,3.3,6955.0,2005,5,3.0,3531.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,Ceramic Tile,0
21221525,630000.0,85658,0.59,8822.15,2005,4,4.0,3541.0,3.0,"Dishwasher, Garbage Disposal, Microwave",1,"Carpet, Ceramic Tile",90
21319173,592005.0,85715,0.87,5140.0,1965,4,4.0,3039.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Other",79
21320537,627500.0,85750,0.95,5439.0,1998,4,3.0,3037.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile",40
21304508,650000.0,85737,0.46,2042.21,2013,3,3.0,3350.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Concrete",75
21307898,635000.0,85704,0.98,6265.0,1989,4,4.0,3494.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,Ceramic Tile,25
21323619,620000.0,85718,1.62,3571.01,1980,4,4.0,3501.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Natural Stone, Wood",0
21305179,632500.0,85739,0.21,4231.32,2002,3,3.0,3413.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",140
21327009,595000.0,85658,0.44,5857.4,2006,3,2.0,2350.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,149
21329985,627500.0,85739,0.21,5562.13,2001,3,3.0,3408.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",140
21317130,580000.0,85745,0.47,6038.08,2003,4,4.0,3606.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,Ceramic Tile,55
21328540,595000.0,85715,0.34,7354.36,1980,4,4.0,3417.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave",2,Wood,79
21708922,635000.0,85737,0.38,7055.72,2014,3,3.0,2707.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",75
21702418,575000.0,85624,41.9,6855.78,2004,3,4.0,3482.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Wood",50
21722086,612500.0,85749,0.56,4278.19,1972,5,5.0,3613.0,0.0,"Dishwasher, Gas Range",1,"Carpet, Ceramic Tile",6
21705829,630000.0,85749,0.9,6702.05,2002,4,4.0,4772.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",0
21706971,664000.0,85750,0.94,5726.52,1975,4,3.0,3415.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",43
21720443,640000.0,85750,0.83,5939.38,2008,4,5.0,4050.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",0,"Carpet, Ceramic Tile",0
21711803,625000.0,85749,4.04,7060.36,1980,5,5.0,4163.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Refrigerator, Appliance Color: Stainless",2,"Carpet, Mexican Tile, Wood",20
21723040,640000.0,85718,0.79,4952.68,1970,3,3.0,2574.0,2.0,"Dishwasher, Double Sink, Electric Range, Lazy Susan, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Natural Stone, Wood",0
21709179,620000.0,85748,3.99,5102.47,2000,5,3.0,3564.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator",1,Ceramic Tile,0
21723357,625000.0,85719,0.33,5824.09,1937,3,4.0,2691.0,0.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless",2,"Ceramic Tile, Concrete, Wood",0
21727632,620000.0,85750,3.31,7079.87,1978,4,3.0,3117.0,10.0,"Desk, Double Sink, Electric Range, Island, Lazy Susan, Pantry: Closet, Appliance Color: White, Microwave: Over Range, Oven: Double Wall Oven",2,"Ceramic Tile, Mexican Tile, Wood",0
21710494,660000.0,85750,0.67,8716.52,1997,3,3.0,3194.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite",2,"Ceramic Tile, Natural Stone, Wood",142
21728132,625000.0,85737,0.97,7339.3,1995,5,3.0,3590.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Under Counter",2,"Carpet, Ceramic Tile",83
21725493,575000.0,85749,0.93,5837.57,1997,6,4.0,3617.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator, Water Purifier",1,"Carpet, Ceramic Tile",99
21800513,650000.0,85750,0.7,6319.51,1994,5,3.0,3220.0,3.0,"Dishwasher, Garbage Disposal",2,"Carpet, Ceramic Tile",30
21802785,637500.0,85750,0.97,3741.43,1977,3,3.0,2853.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: built in, Oven: wall",2,"Carpet, Concrete",44
21730194,615000.0,85658,0.0,6030.93,2008,3,3.0,2492.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: Wolf, Oven: Wolf",1,Concrete,44
21808933,640000.0,85718,0.96,5006.35,1980,3,4.0,3049.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",1,"Ceramic Tile, Other: Porcelain Wood Tile",15
21728093,615000.0,85749,1.92,4037.35,1984,6,5.0,4912.0,3.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Butler, Refrigerator, Appliance Color: Stainless, Countertops: granite",1,"Carpet, Ceramic Tile",0
21810091,640000.0,85718,0.11,5765.57,2009,3,3.0,3024.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Black, Countertops: Granite, Microwave: Advantium, Oven: Dacor",0,"Carpet, Ceramic Tile",155
21811806,643000.0,85718,5.75,4234.19,1967,3,3.0,2495.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Countertops: silestone, Microwave: Built in, Oven: Electric",3,"Carpet, Laminate, Natural Stone",5
21815487,630000.0,85718,1.77,4639.0,1987,3,3.0,2746.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Stainless Steel",2,"Carpet, Ceramic Tile",7
21800699,600000.0,85749,3.38,7052.51,1988,6,6.0,5482.0,6.0,"Dishwasher, Double Sink, Gas Range, Refrigerator, Appliance Color: White, Countertops: Tile, Microwave: Yes, Oven: Yes",2,"Carpet, Ceramic Tile",0
21811887,640000.0,85718,0.79,8018.82,1994,5,4.0,3962.0,3.0,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: White, Microwave: Built In, Oven: Built In",2,"Carpet, Ceramic Tile",110
21803298,625000.0,85641,1.68,7001.61,2004,3,3.0,2982.0,3.0,"Dishwasher, Double Sink, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in, Oven: Double",1,Natural Stone,88
21817323,620000.0,85704,0.79,6804.97,2008,4,3.0,2960.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Warming Drawer, Wet Bar, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2,"Carpet, Natural Stone",0
21823792,635000.0,85718,0.73,5973.0,1990,4,3.0,3647.0,3.0,"Compactor, Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Warming Drawer, Appliance Color: Black, Countertops: granite, Oven: wall",3,"Carpet, Ceramic Tile, Natural Stone",5
21817606,650000.0,85622,0.95,5188.39,2010,3,3.0,2795.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",2,Natural Stone,90
21816930,637000.0,85718,1.0,4627.7,1955,4,4.0,3256.0,2.0,"Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Pantry: Closet, Prep Sink, Refrigerator, Countertops: Quartz, Microwave: Stainless Steel, Oven: Stainless Steel",2,"Carpet, Wood",0
21823325,650000.0,85701,0.12,5797.17,2005,3,2.0,2436.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Appliance Color: Stainless, Countertops: concrete, Oven: stainless high-end",1,Concrete,0
21824461,660000.0,85719,0.16,5778.5,2001,4,3.0,2377.0,2.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Countertops: Granite, Microwave: ., Oven: .",1,"Concrete, Wood",0
21817496,650000.0,85737,0.39,8207.47,2015,5,4.0,4114.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: multiple wall ovens",0,"Carpet, Ceramic Tile",83
21822416,635000.0,85755,0.59,6513.25,1998,3,3.0,2586.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Microwave",2,"Carpet, Ceramic Tile",39
21823711,620000.0,85755,0.35,8052.91,2005,5,4.0,3991.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: GE Monogram, Oven: GE Convection",2,"Carpet, Ceramic Tile",80
21830084,650000.0,85715,0.47,4417.01,1957,3,4.0,2404.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Concrete, Microwave: stainless built in, Oven: oven / range",3,Ceramic Tile,48
21827466,650000.0,85641,5.0,4819.5,2003,4,3.0,3461.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Convection/Standard",2,"Carpet, Other: Porcelain",0
21830195,635000.0,85739,0.21,4456.14,2005,3,3.0,2782.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Oven: .",0,"Carpet, Ceramic Tile",199
21903623,635000.0,85737,0.85,5216.68,1959,4,3.0,2717.0,0.0,"Dishwasher, Double Sink, Refrigerator, Appliance Color: Stainless",1,Other: Polished Brick,75
21900932,640000.0,85705,0.25,3126.0,1918,4,3.0,2585.0,0.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Gas Range, Pantry: Butler, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Oven: Stainless",1,Ceramic Tile,0
21819441,635000.0,85750,1.05,5265.27,1988,4,3.0,4118.0,2.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Microwave: ., Oven: Double Ovens",2,"Carpet, Natural Stone, Wood",34
21829650,606250.0,85718,1.76,4531.01,1972,3,3.0,3238.0,2.0,"Gas Range, Island",1,"Ceramic Tile, Concrete",5
21902542,630000.0,85750,0.44,5788.73,2000,4,4.0,3284.0,3.0,"Dishwasher, Double Sink, Electric Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Granite, Microwave: Yes, Oven: Yes",2,"Carpet, Ceramic Tile, Natural Stone",58
21900050,645000.0,85718,0.8,6607.0,1988,3,3.0,3453.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: GE Profile",2,"Carpet, Ceramic Tile",100
21829390,630000.0,85739,0.36,4645.48,2013,2,3.0,2635.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: .",0,Ceramic Tile,170
3047540,610000.0,85614,1.7,3800.0,2007,3,4.0,3512.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",0
21909013,595000.0,85718,0.68,6162.83,1985,4,3.0,3695.0,3.0,"Compactor, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Wet Bar, Countertops: Tile, Oven: Double",3,"Carpet, Ceramic Tile, Mexican Tile, Wood",5
21908845,655000.0,85750,1.01,5651.83,1989,4,3.0,2932.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Lazy Susan, Refrigerator, Reverse Osmosis, Countertops: Caesar Stone, Microwave: Included, Oven: Included",2,"Carpet, Ceramic Tile, Laminate",0
21905848,620000.0,85749,3.82,7501.24,1993,4,3.0,4324.0,3.0,"Desk, Dishwasher, Double Sink, Gas Range, Island, Refrigerator, Appliance Color: Stainless",1,"Carpet, Ceramic Tile, Laminate",19
21829193,637500.0,85704,0.65,4932.94,1987,3,3.0,3522.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Oven: Double",1,"Carpet, Natural Stone, Other: Tile/Powder Rm",0
21911568,650000.0,85718,0.49,6103.61,1990,4,3.0,3273.0,3.0,"Compactor, Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: yes, Oven: yes",2,"Carpet, Wood",6
21911168,630000.0,85718,0.85,4815.0,1974,4,4.0,3204.0,2.0,"Dishwasher, Double Sink, Gas Range, Island, Pantry: Closet, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",1,Other: Porcelain,4
21902186,620000.0,85745,1.94,6269.12,2007,4,3.0,3480.0,3.0,"Dishwasher, Electric Range, Pantry: Walk-In, Refrigerator, Countertops: Corian, Microwave: Stainless Steel, Oven: Stainless Steel",1,"Carpet, Ceramic Tile",0
21909187,580000.0,85755,0.3,5572.71,2013,4,3.0,3285.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Microwave: Whirlpool, Oven: Whirlpool",0,Ceramic Tile,150
21828621,653500.0,85641,4.16,7999.74,2005,3,3.0,4162.0,7.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Almond, Countertops: Granite/Butcher, Microwave: Built-In, Oven: Built-In",2,"Ceramic Tile, Wood",60
21911732,650000.0,85742,3.31,6533.23,2006,4,3.0,3457.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: yes, Oven: Double",1,Natural Stone,0
21914536,620000.0,85749,1.0,5603.77,2007,4,4.0,3324.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator",0,"Carpet, Ceramic Tile",95
21826626,600000.0,85718,1.27,8300.0,1987,4,4.0,4207.0,2.5,"Compactor, Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Almond, Countertops: Corian",1,"Carpet, Ceramic Tile, Vinyl, Other: Parquet",258
21910459,630000.0,85718,1.16,7993.0,1982,4,4.0,4341.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Cabinet, Refrigerator, Wet Bar, Appliance Color: Black, Countertops: Granite, Microwave: Black, Oven: Cooktop",4,"Carpet, Mexican Tile",4
21913116,620750.0,85737,0.51,5814.02,2001,4,4.0,3323.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",1,"Carpet, Ceramic Tile",17
21831546,598975.0,85718,0.85,4379.09,1985,4,3.0,3047.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Cabinet, Water Purifier, Countertops: granite, Microwave: above stove/oven, Oven: electric/gas stove",1,Ceramic Tile,34
21919781,650000.0,85745,0.09,3566.21,2007,2,3.0,1780.0,0.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless built in",0,Concrete,99
21917462,624000.0,85704,0.86,6812.12,2003,3,4.0,3222.0,3.0,"Dishwasher, Double Sink, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Microwave: wall, Oven: wall",2,Mexican Tile,0
21922893,550000.0,85743,3.6,8382.72,2002,4,4.0,3696.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Microwave: SS",3,Ceramic Tile,0
21920292,650000.0,85737,0.4,6005.94,1999,4,3.0,3539.0,2.5,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: granite, Microwave: built-in, Oven: double",2,"Wood, Other: porcelain tile",17
21528287,632000.0,85658,0.91,7811.0,2005,4,3.0,3052.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",82
21508526,607000.0,85718,0.83,4469.0,1994,5,4.0,3279.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",45
21730279,640000.0,85750,0.77,6566.49,1992,4,3.0,3211.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Microwave: Microwave, Oven: Oven",1,"Carpet, Mexican Tile",47
21917643,630000.0,85750,0.85,5355.67,1999,4,3.0,2903.0,3.0,"Dishwasher, Double Sink, Electric Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in",1,"Carpet, Ceramic Tile",55
21533693,570000.0,85748,4.46,6965.43,1981,4,5.0,5081.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Concrete, Wood, Other",0
21401574,615000.0,85739,0.19,4331.34,2005,3,3.0,2803.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",148
21408912,635000.0,85718,0.21,4684.0,1995,3,3.0,3208.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Mexican Tile",323
21417129,649900.0,85745,3.29,3375.33,2014,4,4.0,3673.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile",0
21414150,645000.0,85739,0.33,4448.94,2006,3,4.0,3553.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",140
21430060,622000.0,85718,1.1,5110.97,1999,5,4.0,3487.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",0
21502407,635000.0,85755,1.29,7153.0,1998,4,4.0,3584.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",35
21517931,640000.0,85749,3.31,4915.92,2006,5,3.0,3318.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",0
21513986,615000.0,85737,0.48,9895.47,2004,3,3.0,3046.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",75
21508403,626500.0,85750,0.22,261.55,2013,4,3.0,3132.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",89
21528006,625000.0,85718,1.0,5150.09,1986,4,3.0,3368.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Mexican Tile",100
21501674,640000.0,85718,1.13,4520.41,1977,4,4.0,3366.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Wood",0
21602739,631000.0,85749,0.61,6145.97,1997,5,4.0,4010.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Concrete, Wood, Other",141
21615132,610000.0,85749,6.63,9247.0,2006,5,5.0,5270.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Natural Stone, Wood",0
21609262,625000.0,85750,0.5,5773.0,1984,5,4.0,4010.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Concrete, Natural Stone, Wood, Other",59
21611774,635000.0,85658,0.23,7457.61,2013,4,3.0,2777.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,119
21622662,600000.0,85718,1.18,5336.44,2001,4,4.0,2872.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Wood",0
21704404,600000.0,85716,0.96,5102.08,1954,4,3.0,3774.0,3.0,"Dishwasher, Garbage Disposal, Oven",1,"Concrete, Mexican Tile",0
21229233,623000.0,85641,3.4,6467.0,2006,4,5.0,4380.0,3.0,"Dishwasher, Oven",2,"Carpet, Natural Stone, Wood",65
21314134,650000.0,85750,0.94,6340.19,1994,5,3.0,3523.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",35
21307490,607000.0,85718,0.92,5066.64,1964,7,5.0,5006.0,6.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Natural Stone, Wood",21
21322953,625000.0,85718,0.73,4908.59,1968,4,4.0,4181.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",21
21700136,550678.25,85718,2.06,7511.42,1966,5,5.0,4022.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Other",0
21719085,640000.0,85716,0.36,2080.87,1964,5,4.0,5758.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Appliance Color: Stainless",2,"Carpet, Mexican Tile",0
21721498,635000.0,85718,0.81,6699.58,1998,4,3.0,3757.0,3.0,"Dishwasher, Garbage Disposal, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: White, Countertops: GRANITE, Oven: DOUBLE",1,"Carpet, Ceramic Tile",105
